年份,地区,地区生产总值(万元),人均地区生产总值(元),户籍人口(万人),city_name,year_now,city_new_comp_cnt_now,year_last,city_new_comp_cnt_last,yoy_gr,city_idx,year
2020.0,荆门,19060000.0,70162.0,288.5,荆门,2021,46784,2020,19143,144.39220602831324,165,2020.0
2021.0,荆门,21210000.0,83441.0,286.0,荆门,2022,61655,2021,46784,31.78650820793434,165,2021.0
2019.0,莆田,25950000.0,89342.0,364.0,莆田,2020,55435,2019,52570,5.4498763553357366,113,2019.0
2020.0,莆田,26440000.0,82753.0,365.5,莆田,2021,76727,2020,55435,38.40894741589249,113,2020.0
2021.0,莆田,28830000.0,89672.0,367.0,莆田,2022,70982,2021,76727,-7.487585856347834,113,2021.0
2019.0,菏泽,34100000.0,38867.0,1026.0,菏泽,2020,83662,2019,92645,-9.69615197798046,144,2019.0
2020.0,菏泽,34830000.0,39599.0,1026.5,菏泽,2021,92965,2020,83662,11.119743730726018,144,2020.0
2021.0,菏泽,39770000.0,45366.0,1027.0,菏泽,2022,79643,2021,92965,-14.330124240305487,144,2021.0
2019.0,萍乡,9300000.0,48007.0,200.0,萍乡,2020,23511,2019,23023,2.1196195109238536,123,2019.0
2020.0,萍乡,9630000.0,53302.0,199.5,萍乡,2021,36315,2020,23511,54.45961464846243,123,2020.0
2021.0,萍乡,11080000.0,61386.0,199.0,萍乡,2022,29317,2021,36315,-19.270273991463583,123,2021.0
2019.0,营口,13280000.0,54545.0,231.0,营口,2020,26503,2019,30766,-13.856204901514657,42,2019.0
2020.0,营口,13250000.0,56777.0,229.5,营口,2021,28946,2020,26503,9.21782439723804,42,2020.0
2021.0,营口,14030000.0,60484.0,228.0,营口,2022,26455,2021,28946,-8.605679541214673,42,2021.0
2019.0,葫芦岛,8070000.0,31802.0,276.0,葫芦岛,2020,28235,2019,28099,0.4840029894302322,48,2019.0
2020.0,葫芦岛,7700000.0,31514.0,273.5,葫芦岛,2021,27182,2020,28235,-3.729413848060914,48,2020.0
2021.0,葫芦岛,8420000.0,34823.0,271.0,葫芦岛,2022,22820,2021,27182,-16.04738429843279,48,2021.0
2019.0,蚌埠,20570000.0,60469.0,386.0,蚌埠,2020,46775,2019,38611,21.14423350858563,95,2019.0
2020.0,蚌埠,20830000.0,63209.0,386.5,蚌埠,2021,42579,2020,46775,-8.970603955104217,95,2020.0
2021.0,蚌埠,19890000.0,60117.0,387.0,蚌埠,2022,48525,2021,42579,13.964630451631075,95,2021.0
2019.0,衡水,15050000.0,33599.0,458.0,衡水,2020,61406,2019,65611,-6.408986298029296,14,2019.0
2020.0,衡水,15600000.0,36938.0,458.5,衡水,2021,55217,2020,61406,-10.078819659316684,14,2020.0
2021.0,衡水,17030000.0,40561.0,459.0,衡水,2022,60485,2021,55217,9.540540051071233,14,2021.0
2019.0,衡阳,33730000.0,46379.0,797.0,衡阳,2020,52782,2019,45759,15.347800432701764,175,2019.0
2020.0,衡阳,35090000.0,52550.0,791.0,衡阳,2021,61718,2020,52782,16.93001401993104,175,2020.0
2021.0,衡阳,38400000.0,57909.0,785.0,衡阳,2022,89878,2021,61718,45.62688356719271,175,2021.0
2019.0,衢州,15740000.0,71087.0,258.0,衢州,2020,35085,2019,36509,-3.900408118546117,88,2019.0
2020.0,衢州,16390000.0,72192.0,257.0,衢州,2021,34784,2020,35085,-0.8579164885278656,88,2020.0
2021.0,衢州,18760000.0,82174.0,256.0,衢州,2022,36929,2021,34784,6.166628334866608,88,2021.0
2019.0,襄阳,48130000.0,84815.0,590.0,襄阳,2020,46605,2019,44871,3.8644113124289614,164,2019.0
2020.0,襄阳,46020000.0,84773.0,588.5,襄阳,2021,81674,2020,46605,75.24729106319063,164,2020.0
2021.0,襄阳,53090000.0,100824.0,587.0,襄阳,2022,112109,2021,81674,37.2640007836031,164,2021.0
2019.0,西宁,13280000.0,55812.0,209.0,西宁,2020,28071,2019,28306,-0.830212675757791,286,2019.0
2020.0,西宁,13730000.0,54439.0,211.0,西宁,2021,29063,2020,28071,3.533896191799357,286,2020.0
2021.0,西宁,15490000.0,62638.0,213.0,西宁,2022,20956,2021,29063,-27.89457385679386,286,2021.0
2019.0,西安,93210000.0,92256.0,957.0,西安,2020,135136,2019,248065,-45.52395541491141,264,2019.0
2020.0,西安,100200000.0,79181.0,978.0,西安,2021,140099,2020,135136,3.6725964953824297,264,2020.0
2021.0,西安,106880000.0,83689.0,999.0,西安,2022,130871,2021,140099,-6.5867707835173706,264,2021.0
2019.0,许昌,28310000.0,63996.0,511.0,许昌,2020,35913,2019,38222,-6.041023494322639,154,2019.0
2020.0,许昌,34490000.0,78875.0,512.0,许昌,2021,44998,2020,35913,25.297246122574,154,2020.0
2021.0,许昌,36550000.0,83415.0,513.0,许昌,2022,63789,2021,44998,41.75963376150052,154,2021.0
2019.0,贵港,12580000.0,28451.0,565.0,贵港,2020,37297,2019,36920,1.0211267605633845,212,2019.0
2020.0,贵港,13530000.0,31363.0,566.0,贵港,2021,32129,2020,37297,-13.856342333163528,212,2020.0
2021.0,贵港,15020000.0,34632.0,567.0,贵港,2022,42274,2021,32129,31.57583491549689,212,2021.0
2019.0,贵阳,40400000.0,81995.0,428.0,贵阳,2020,90119,2019,103467,-12.90073163424087,244,2019.0
2020.0,贵阳,43120000.0,72246.0,436.5,贵阳,2021,85039,2020,90119,-5.636991089559363,244,2020.0
2021.0,贵阳,47110000.0,77919.0,445.0,贵阳,2022,99301,2021,85039,16.771128541022364,244,2021.0
2019.0,贺州,7010000.0,33676.0,248.0,贺州,2020,20686,2019,18362,12.656573358021994,221,2019.0
2020.0,贺州,7540000.0,37539.0,248.5,贺州,2021,17352,2020,20686,-16.117180701924006,221,2020.0
2021.0,贺州,9090000.0,45044.0,249.0,贺州,2022,21467,2021,17352,23.714845550945142,221,2021.0
2019.0,资阳,7780000.0,31019.0,342.0,资阳,2020,15346,2019,12375,24.008080808080813,241,2019.0
2020.0,资阳,8080000.0,34806.0,339.5,资阳,2021,16764,2020,15346,9.240192884139198,241,2020.0
2021.0,资阳,8910000.0,38717.0,337.0,资阳,2022,25796,2021,16764,53.87735623956096,241,2021.0
2019.0,赣州,34740000.0,39968.0,983.0,赣州,2020,94321,2019,99737,-5.4302816407150845,124,2019.0
2020.0,赣州,36450000.0,40754.0,983.5,赣州,2021,116025,2020,94321,23.010782328431635,124,2020.0
2021.0,赣州,41690000.0,46452.0,984.0,赣州,2022,119784,2021,116025,3.23981900452488,124,2021.0
2019.0,赤峰,17080000.0,39488.0,460.0,赤峰,2020,50453,2019,52561,-4.010578185346548,29,2019.0
2020.0,赤峰,17630000.0,43595.0,457.0,赤峰,2021,50244,2020,50453,-0.4142469228787138,29,2020.0
2021.0,赤峰,19750000.0,49069.0,454.0,赤峰,2022,41242,2021,50244,-17.916567152296793,29,2021.0
2019.0,辽源,4100000.0,35108.0,117.0,辽源,2020,9215,2019,9927,-7.172358214969277,52,2019.0
2020.0,辽源,4300000.0,37171.0,115.5,辽源,2021,10717,2020,9215,16.299511665762335,52,2020.0
2021.0,辽源,4630000.0,47007.0,114.0,辽源,2022,9750,2021,10717,-9.023047494634696,52,2021.0
2019.0,辽阳,8310000.0,45498.0,174.0,辽阳,2020,14382,2019,17500,-17.817142857142855,44,2019.0
2020.0,辽阳,8380000.0,51792.0,172.5,辽阳,2021,15622,2020,14382,8.621888471700734,44,2020.0
2021.0,辽阳,8600000.0,54105.0,171.0,辽阳,2022,16115,2021,15622,3.155805914735632,44,2021.0
2019.0,达州,20420000.0,35625.0,659.0,达州,2020,30842,2019,28281,9.055549662317452,240,2019.0
2020.0,达州,21170000.0,38068.0,654.0,达州,2021,29836,2020,30842,-3.261785876402312,240,2020.0
2021.0,达州,23520000.0,43646.0,649.0,达州,2022,35931,2021,29836,20.428341600750777,240,2021.0
2019.0,运城,15630000.0,29126.0,514.0,运城,2020,56244,2019,50137,12.1806250872609,22,2019.0
2020.0,运城,16440000.0,34383.0,513.5,运城,2021,72429,2020,56244,28.776402816300404,22,2020.0
2021.0,运城,20530000.0,43201.0,513.0,运城,2022,110610,2021,72429,52.715072691877566,22,2021.0
2019.0,连云港,31390000.0,69523.0,534.0,连云港,2020,115245,2019,84406,36.53650214439732,71,2019.0
2020.0,连云港,32770000.0,71303.0,533.5,连云港,2021,102295,2020,115245,-11.236930018655912,71,2020.0
2021.0,连云港,37280000.0,81015.0,533.0,连云港,2022,66467,2021,102295,-35.02419473092526,71,2021.0
2019.0,通化,7260000.0,33702.0,215.0,通化,2020,20740,2019,24374,-14.909329613522605,53,2019.0
2020.0,通化,7490000.0,35113.0,212.5,通化,2021,20396,2020,20740,-1.6586306653809113,53,2020.0
2021.0,通化,5680000.0,44308.0,210.0,通化,2022,20123,2021,20396,-1.33849774465582,53,2021.0
2019.0,通辽,12670000.0,40410.0,317.0,通辽,2020,23884,2019,28300,-15.604240282685511,30,2019.0
2020.0,通辽,12770000.0,44521.0,316.0,通辽,2021,27105,2020,23884,13.486015742756653,30,2020.0
2021.0,通辽,14110000.0,49346.0,315.0,通辽,2022,24263,2021,27105,-10.485150341265449,30,2021.0
2019.0,遂宁,13460000.0,42113.0,362.0,遂宁,2020,21909,2019,18461,18.677211418666385,232,2019.0
2020.0,遂宁,14030000.0,49495.0,360.0,遂宁,2021,20901,2020,21909,-4.600848966178283,232,2020.0
2021.0,遂宁,15200000.0,54300.0,358.0,遂宁,2022,20515,2021,20901,-1.8468015884407496,232,2021.0
2019.0,遵义,34830000.0,55411.0,819.0,遵义,2020,84099,2019,83846,0.3017436729241707,246,2019.0
2020.0,遵义,37200000.0,56334.0,824.0,遵义,2021,62830,2020,84099,-25.290431515238,246,2020.0
2021.0,遵义,41700000.0,63170.0,829.0,遵义,2022,82420,2021,62830,31.17937291102977,246,2021.0
2019.0,邢台,21200000.0,28707.0,801.0,邢台,2020,117118,2019,94719,23.647842565905464,8,2019.0
2020.0,邢台,22000000.0,30909.0,800.5,邢台,2021,90598,2020,117118,-22.643829300363738,8,2020.0
2021.0,邢台,24270000.0,34193.0,800.0,邢台,2022,96486,2021,90598,6.499039713900978,8,2021.0
2019.0,那曲,1580000.0,30420.0,54.0,那曲,2020,7214,2019,6777,6.448280950272989,263,2019.0
2020.0,那曲,1710000.0,33371.0,55.0,那曲,2021,8155,2020,7214,13.044080953701132,263,2020.0
2021.0,那曲,1820000.0,33788.0,56.0,那曲,2022,5762,2021,8155,-29.343960760269773,263,2021.0
2019.0,邯郸,34860000.0,36546.0,1061.0,邯郸,2020,103854,2019,109781,-5.398930598190943,7,2019.0
2020.0,邯郸,36370000.0,38623.0,1061.0,邯郸,2021,93725,2020,103854,-9.75311494983342,7,2020.0
2021.0,邯郸,41150000.0,43817.0,1061.0,邯郸,2022,103500,2021,93725,10.429447852760742,7,2021.0
2019.0,邵阳,21520000.0,29339.0,826.0,邵阳,2020,46970,2019,43591,7.751600100938272,184,2019.0
2020.0,邵阳,22510000.0,34293.0,821.5,邵阳,2021,43331,2020,46970,-7.747498403236108,184,2020.0
2021.0,邵阳,24620000.0,37783.0,817.0,邵阳,2022,88648,2021,43331,104.58332371743096,184,2021.0
2019.0,郑州,115900006.0,113139.0,882.0,郑州,2020,186097,2019,185642,0.2450953986705695,145,2019.0
2020.0,郑州,120040000.0,96134.0,896.5,郑州,2021,223973,2020,186097,20.352826751640272,145,2020.0
2021.0,郑州,126910000.0,100092.0,911.0,郑州,2022,279782,2021,223973,24.91773561991848,145,2021.0
2019.0,郴州,24110000.0,50760.0,534.0,郴州,2020,33366,2019,36374,-8.269643151701766,182,2019.0
2020.0,郴州,25030000.0,53581.0,530.5,郴州,2021,33285,2020,33366,-0.2427620931487184,182,2020.0
2021.0,郴州,27700000.0,59342.0,527.0,郴州,2022,67652,2021,33285,103.25071353462522,182,2021.0
2019.0,鄂尔多斯,36050000.0,173069.0,164.0,鄂尔多斯,2020,29564,2019,34530,-14.38169707500724,31,2019.0
2020.0,鄂尔多斯,35340000.0,164387.0,164.5,鄂尔多斯,2021,30968,2020,29564,4.749019077256111,31,2020.0
2021.0,鄂尔多斯,47160000.0,218118.0,165.0,鄂尔多斯,2022,31621,2021,30968,2.1086282614311447,31,2021.0
2019.0,鄂州,11400000.0,106678.0,112.0,鄂州,2020,10202,2019,9747,4.668103006053137,168,2019.0
2020.0,鄂州,10050000.0,93986.0,112.0,鄂州,2021,14641,2020,10202,43.511076259556944,168,2020.0
2021.0,鄂州,11620000.0,107968.0,112.0,鄂州,2022,24128,2021,14641,64.79748651048425,168,2021.0
2019.0,酒泉,6180000.0,54729.0,99.0,酒泉,2020,16278,2019,15956,2.0180496365003853,279,2019.0
2020.0,酒泉,6580000.0,62187.0,99.0,酒泉,2021,22053,2020,16278,35.477331367489874,279,2020.0
2021.0,酒泉,7630000.0,72356.0,99.0,酒泉,2022,18795,2021,22053,-14.77350020405387,279,2021.0
2019.0,重庆,236060000.0,75828.0,3416.0,重庆,2020,323341,2019,302681,6.825667947443015,3,2019.0
2020.0,重庆,250030000.0,78173.0,3415.5,重庆,2021,363898,2020,323341,12.54310464803412,3,2020.0
2021.0,重庆,278940000.0,86879.0,3415.0,重庆,2022,332441,2021,363898,-8.64445531440129,3,2021.0
2019.0,金华,45600000.0,81224.0,492.0,金华,2020,134108,2019,132381,1.3045678760547297,89,2019.0
2020.0,金华,47040000.0,67329.0,493.5,金华,2021,132404,2020,134108,-1.2706177110985206,89,2020.0
2021.0,金华,53550000.0,75524.0,495.0,金华,2022,156501,2021,132404,18.19960122050692,89,2021.0
2019.0,金昌,3400000.0,73390.0,45.0,金昌,2020,5583,2019,4843,15.279785257072051,276,2019.0
2020.0,金昌,3580000.0,81643.0,45.0,金昌,2021,5742,2020,5583,2.8479312197743134,276,2020.0
2021.0,金昌,4290000.0,98205.0,45.0,金昌,2022,6399,2021,5742,11.442006269592486,276,2021.0
2019.0,钦州,13560000.0,40922.0,418.0,钦州,2020,32591,2019,20964,55.46174394199581,214,2019.0
2020.0,钦州,13880000.0,42054.0,418.5,钦州,2021,37404,2020,32591,14.767880703261628,214,2020.0
2021.0,钦州,16480000.0,49804.0,419.0,钦州,2022,34786,2021,37404,-6.99925141696075,214,2021.0
2019.0,铁岭,6400000.0,24382.0,289.0,铁岭,2020,22144,2019,24830,-10.81755940394684,46,2019.0
2020.0,铁岭,6630000.0,27577.0,286.0,铁岭,2021,26461,2020,22144,19.495122832369937,46,2020.0
2021.0,铁岭,7160000.0,30389.0,283.0,铁岭,2022,23888,2021,26461,-9.723744378519328,46,2021.0
2019.0,铜仁,12490000.0,39298.0,446.0,铜仁,2020,42015,2019,45657,-7.976871016492537,249,2019.0
2020.0,铜仁,13280000.0,40269.0,447.5,铜仁,2021,30363,2020,42015,-27.732952516958232,249,2020.0
2021.0,铜仁,14630000.0,44440.0,449.0,铜仁,2022,55018,2021,30363,81.20080360965649,249,2021.0
2019.0,铜川,3550000.0,44794.0,79.0,铜川,2020,19340,2019,27947,-30.797581135721185,266,2019.0
2020.0,铜川,3820000.0,53021.0,78.5,铜川,2021,15242,2020,19340,-21.189245087900723,266,2020.0
2021.0,铜川,4390000.0,62108.0,78.0,铜川,2022,8064,2021,15242,-47.09355727594804,266,2021.0
2019.0,铜陵,9600000.0,58726.0,171.0,铜陵,2020,14049,2019,15463,-9.144409234947936,99,2019.0
2020.0,铜陵,10040000.0,75748.0,170.0,铜陵,2021,14293,2020,14049,1.7367784183927704,99,2020.0
2021.0,铜陵,11660000.0,89112.0,169.0,铜陵,2022,15405,2021,14293,7.780032183586361,99,2021.0
2019.0,银川,18970000.0,83492.0,200.0,银川,2020,38079,2019,40670,-6.370789279567246,288,2019.0
2020.0,银川,19640000.0,69283.0,205.0,银川,2021,45573,2020,38079,19.68013865910345,288,2020.0
2021.0,银川,22630000.0,78794.0,210.0,银川,2022,47572,2021,45573,4.38636912206789,288,2021.0
2019.0,锦州,10730000.0,35431.0,293.0,锦州,2020,25001,2019,28157,-11.208580459566008,41,2019.0
2020.0,锦州,10720000.0,39332.0,290.5,锦州,2021,28071,2020,25001,12.279508819647212,41,2020.0
2021.0,锦州,11480000.0,42809.0,288.0,锦州,2022,24825,2021,28071,-11.563535321149942,41,2021.0
2019.0,镇江,41270000.0,128981.0,270.0,镇江,2020,94201,2019,67738,39.06669816055981,78,2019.0
2020.0,镇江,42200000.0,131580.0,269.0,镇江,2021,67689,2020,94201,-28.14407490366344,78,2020.0
2021.0,镇江,47630000.0,148204.0,268.0,镇江,2022,51337,2021,67689,-24.157544061812107,78,2021.0
2019.0,长春,59040000.0,78456.0,754.0,长春,2020,122110,2019,109057,11.968970354951992,49,2019.0
2020.0,长春,66380000.0,77634.0,803.0,长春,2021,170364,2020,122110,39.51682908852674,49,2020.0
2021.0,长春,71030000.0,78255.0,852.0,长春,2022,125251,2021,170364,-26.480359700406183,49,2021.0
2019.0,长沙,115740000.0,139877.0,738.0,长沙,2020,148793,2019,134611,10.535543157691428,174,2019.0
2020.0,长沙,121430000.0,123297.0,749.0,长沙,2021,158094,2020,148793,6.2509661072765565,174,2020.0
2021.0,长沙,132710000.0,130745.0,760.0,长沙,2022,233622,2021,158094,47.77410907434818,174,2021.0
2019.0,长治,16400000.0,47219.0,340.0,长治,2020,30265,2019,29307,3.268843620977924,18,2019.0
2020.0,长治,17120000.0,53778.0,339.5,长治,2021,28831,2020,30265,-4.738146373698992,18,2020.0
2021.0,长治,23110000.0,73001.0,339.0,长治,2022,75610,2021,28831,162.25243661336756,18,2021.0
2019.0,阜新,4880000.0,27945.0,184.0,阜新,2020,18417,2019,16900,8.976331360946755,43,2019.0
2020.0,阜新,5050000.0,30541.0,182.0,阜新,2021,19712,2020,18417,7.031546940326883,43,2020.0
2021.0,阜新,5450000.0,33376.0,180.0,阜新,2022,19022,2021,19712,-3.500405844155841,43,2021.0
2019.0,阜阳,27050000.0,32855.0,1077.0,阜阳,2020,71309,2019,76427,-6.696586284951655,103,2019.0
2020.0,阜阳,28050000.0,34399.0,1075.5,阜阳,2021,73520,2020,71309,3.100590388310032,103,2020.0
2021.0,阜阳,30720000.0,37524.0,1074.0,阜阳,2022,92939,2021,73520,26.413220892274204,103,2021.0
2019.0,防城港,7010000.0,73163.0,100.0,防城港,2020,16761,2019,14218,17.885778590519052,216,2019.0
2020.0,防城港,7330000.0,70697.0,101.0,防城港,2021,13562,2020,16761,-19.085973390609155,216,2020.0
2021.0,防城港,8160000.0,77548.0,102.0,防城港,2022,13586,2021,13562,0.1769650494027441,216,2021.0
2019.0,阳江,12920000.0,50412.0,301.0,阳江,2020,26956,2019,21983,22.62202611108584,205,2019.0
2020.0,阳江,13600000.0,52357.0,302.0,阳江,2021,26012,2020,26956,-3.502003264579312,205,2020.0
2021.0,阳江,15160000.0,58005.0,303.0,阳江,2022,30868,2021,26012,18.66830693526065,205,2021.0
2019.0,阳泉,7190000.0,50775.0,132.0,阳泉,2020,11477,2019,12031,-4.604771008228747,17,2019.0
2020.0,阳泉,7420000.0,56245.0,131.5,阳泉,2021,12055,2020,11477,5.036159275071883,17,2020.0
2021.0,阳泉,9170000.0,69731.0,131.0,阳泉,2022,31366,2021,12055,160.19079220240565,17,2021.0
2019.0,陇南,4450000.0,16868.0,286.0,陇南,2020,17619,2019,15955,10.429332497649636,285,2019.0
2020.0,陇南,4520000.0,18710.0,285.0,陇南,2021,20045,2020,17619,13.769226403314594,285,2020.0
2021.0,陇南,5030000.0,20974.0,284.0,陇南,2022,17910,2021,20045,-10.651035170865551,285,2021.0
2019.0,随州,11620000.0,52380.0,249.0,随州,2020,15379,2019,17930,-14.227551589514777,173,2019.0
2020.0,随州,10970000.0,54474.0,247.0,随州,2021,26122,2020,15379,69.854997073932,173,2020.0
2021.0,随州,12410000.0,61102.0,245.0,随州,2022,45628,2021,26122,74.67268968685399,173,2021.0
2019.0,雅安,7240000.0,46984.0,153.0,雅安,2020,18471,2019,14881,24.12472280088704,243,2019.0
2020.0,雅安,7550000.0,52366.0,152.5,雅安,2021,19694,2020,18471,6.621189973471919,243,2020.0
2021.0,雅安,8410000.0,58617.0,152.0,雅安,2022,17443,2021,19694,-11.429877119935004,243,2021.0
2019.0,青岛,117410000.0,124282.0,831.0,青岛,2020,218240,2019,192891,13.141618841729263,130,2019.0
2020.0,青岛,124010000.0,123828.0,838.5,青岛,2021,185473,2020,218240,-15.014204545454549,130,2020.0
2021.0,青岛,141360000.0,138849.0,846.0,青岛,2022,157196,2021,185473,-15.245884845772697,130,2021.0
2019.0,鞍山,17450000.0,49123.0,340.0,鞍山,2020,33339,2019,35414,-5.859264697577227,37,2019.0
2020.0,鞍山,17390000.0,52020.0,336.5,鞍山,2021,35952,2020,33339,7.837667596508591,37,2020.0
2021.0,鞍山,18880000.0,57188.0,333.0,鞍山,2022,32806,2021,35952,-8.750556297285272,37,2021.0
2019.0,韶关,13180000.0,43743.0,337.0,韶关,2020,30064,2019,27625,8.8289592760181,190,2019.0
2020.0,韶关,13530000.0,47441.0,337.0,韶关,2021,30062,2020,30064,-0.006652474720592,190,2020.0
2021.0,韶关,15540000.0,54377.0,337.0,韶关,2022,26964,2021,30062,-10.305368904264522,190,2021.0
2019.0,马鞍山,21110000.0,89867.0,229.0,马鞍山,2020,26278,2019,26454,-0.6653058138655799,97,2019.0
2020.0,马鞍山,21870000.0,101011.0,228.5,马鞍山,2021,28534,2020,26278,8.585128244158602,97,2020.0
2021.0,马鞍山,24390000.0,113010.0,228.0,马鞍山,2022,30437,2021,28534,6.669236700077108,97,2021.0
2019.0,驻马店,27420000.0,38943.0,964.0,驻马店,2020,51732,2019,53203,-2.764881679604536,160,2019.0
2020.0,驻马店,28590000.0,40710.0,965.5,驻马店,2021,64591,2020,51732,24.856955076161743,160,2020.0
2021.0,驻马店,30830000.0,44266.0,967.0,驻马店,2022,131983,2021,64591,104.33651747147437,160,2021.0
2019.0,鸡西,5520000.0,32278.0,169.0,鸡西,2020,13624,2019,15433,-11.721635456489343,66,2019.0
2020.0,鸡西,5720000.0,34031.0,167.0,鸡西,2021,14920,2020,13624,9.51262477980035,66,2020.0
2021.0,鸡西,6040000.0,40808.0,165.0,鸡西,2022,14657,2021,14920,-1.7627345844503983,66,2021.0
2019.0,鹤壁,9890000.0,60672.0,171.0,鹤壁,2020,21556,2019,18485,16.613470381390314,150,2019.0
2020.0,鹤壁,9810000.0,62736.0,171.0,鹤壁,2021,18140,2020,21556,-15.847095936166266,150,2020.0
2021.0,鹤壁,10650000.0,67803.0,171.0,鹤壁,2022,37174,2021,18140,104.92833517089304,150,2021.0
2019.0,鹤岗,3360000.0,33981.0,98.0,鹤岗,2020,10610,2019,11298,-6.089573375818724,62,2019.0
2020.0,鹤岗,3400000.0,34809.0,97.0,鹤岗,2021,10721,2020,10610,1.0461828463713465,62,2020.0
2021.0,鹤岗,3540000.0,40338.0,96.0,鹤岗,2022,11346,2021,10721,5.829680067157916,62,2021.0
2019.0,鹰潭,9410000.0,79883.0,129.0,鹰潭,2020,13823,2019,15559,-11.15752940420336,121,2019.0
2020.0,鹰潭,9830000.0,84139.0,129.0,鹰潭,2021,21391,2020,13823,54.74933082543587,121,2020.0
2021.0,鹰潭,11440000.0,99069.0,129.0,鹰潭,2022,33498,2021,21391,56.59856949184237,121,2021.0
2019.0,黄冈,23230000.0,36685.0,738.0,黄冈,2020,36502,2019,38467,-5.108274625003251,167,2019.0
2020.0,黄冈,21700000.0,35784.0,731.5,黄冈,2021,66455,2020,36502,82.05851734151553,167,2020.0
2021.0,黄冈,25410000.0,43550.0,725.0,黄冈,2022,93564,2021,66455,40.79301783161537,167,2021.0
2019.0,黄山,8180000.0,57853.0,149.0,黄山,2020,17795,2019,18579,-4.219818074169757,101,2019.0
2020.0,黄山,8500000.0,63940.0,149.0,黄山,2021,20040,2020,17795,12.615903343635848,101,2020.0
2021.0,黄山,9570000.0,71928.0,149.0,黄山,2022,18136,2021,20040,-9.500998003992011,101,2021.0
2019.0,黄石,17670000.0,71511.0,273.0,黄石,2020,17664,2019,20213,-12.610696086676889,169,2019.0
2020.0,黄石,16410000.0,66446.0,273.0,黄石,2021,37166,2020,17664,110.40534420289852,169,2020.0
2021.0,黄石,18660000.0,75943.0,273.0,黄石,2022,62675,2021,37166,68.63531184415864,169,2021.0
2019.0,黑河,5790000.0,36478.0,158.0,黑河,2020,13866,2019,16134,-14.057270360728891,59,2019.0
2020.0,黑河,6150000.0,39184.0,156.0,黑河,2021,15681,2020,13866,13.089571614019912,59,2020.0
2021.0,黑河,6370000.0,50206.0,154.0,黑河,2022,17094,2021,15681,9.010904916778273,59,2021.0
2019.0,齐齐哈尔,11290000.0,22667.0,527.0,齐齐哈尔,2020,23975,2019,26621,-9.939521430449648,58,2019.0
2020.0,齐齐哈尔,12000000.0,24273.0,522.0,齐齐哈尔,2021,30106,2020,23975,25.572471324296146,58,2020.0
2021.0,齐齐哈尔,12250000.0,30559.0,517.0,齐齐哈尔,2022,34635,2021,30106,15.043512921012423,58,2021.0
2019.0,龙岩,26790000.0,101476.0,318.0,龙岩,2020,39074,2019,35073,11.407635503093536,116,2019.0
2020.0,龙岩,28710000.0,105548.0,317.5,龙岩,2021,66959,2020,39074,71.36459026462609,116,2020.0
2021.0,龙岩,30820000.0,112886.0,317.0,龙岩,2022,42067,2021,66959,-37.17498767902746,116,2021.0
